product_id,category,sub_category,brand,product_title,Img_URL,short_description,long_description,price,currency,discount_percentage,stock_quantity,rating,review_count,variants,specifications,tags,reviews
TV041,Electronics,Television,TCL,55 Inch Google TV,null,"Reliable mid-range TV","Good performance with Google TV.",35999,INR,18,45,4.3,156,"[{""size"":""55 inch""}]","{""resolution"":""4K UHD"",""smart"":""Google TV""}","[""tcl"",""google tv""]","[{""rating"":4,""comment"":""Smooth interface""},{""rating"":4,""comment"":""Good daily TV""}]"
TV042,Electronics,Television,Samsung,Crystal 75 Inch,null,"Large 4K TV","Immersive big screen experience.",74999,INR,15,20,4.5,98,"[{""size"":""75 inch""}]","{""resolution"":""4K UHD"",""smart"":""Tizen OS""}","[""samsung"",""large screen""]","[{""rating"":5,""comment"":""Huge and immersive""},{""rating"":4,""comment"":""Good brightness""}]"
TV043,Electronics,Television,Hisense,55 Inch Mini LED,null,"Mini LED at great price","High brightness and local dimming.",49999,INR,18,28,4.4,112,"[{""size"":""55 inch""}]","{""resolution"":""4K UHD"",""panel"":""Mini LED"",""smart"":""VIDAA OS""}","[""hisense"",""mini led""]","[{""rating"":5,""comment"":""Very bright""},{""rating"":4,""comment"":""Great contrast""}]"
TV044,Electronics,Television,LG,50 Inch UHD Smart TV,null,"Mid-size 4K TV","Balanced performance with WebOS.",39999,INR,20,40,4.4,145,"[{""size"":""50 inch""}]","{""resolution"":""4K UHD"",""smart"":""WebOS""}","[""lg"",""mid size""]","[{""rating"":4,""comment"":""Perfect size""},{""rating"":4,""comment"":""Smooth OS""}]"
TV045,Electronics,Television,Sony,Bravia 85 Inch,null,"Ultra large premium TV","Cinema-like experience at home.",189999,INR,10,8,4.7,56,"[{""size"":""85 inch""}]","{""resolution"":""4K UHD"",""smart"":""Google TV"",""hdr"":""Dolby Vision""}","[""sony"",""ultra large"",""premium""]","[{""rating"":5,""comment"":""Massive and stunning""},{""rating"":5,""comment"":""Theatre at home""}]"
TV046,Electronics,Television,Samsung,55 Inch Q70C QLED,null,"High brightness QLED TV","Great gaming support with vivid colors.",67999,INR,12,24,4.5,121,"[{""size"":""55 inch""}]","{""resolution"":""4K UHD"",""panel"": ""QLED"", ""smart"": ""Tizen OS"", ""refresh_rate"": ""120Hz"".}","[""samsung"", ""qled"", ""gaming"".]","[{"".rating"".5"", "".comment"".Excellent for PS5"".}, {"".rating"".4"", "".comment"".Very bright"".}]"
TV047,Electronics,Television,LG,65 Inch NanoCell 75,null,"Color-rich midrange TV","Wide viewing angles and solid smart features.",62999,INR,15,30,4.4,109,"[{""size"":""65 inch''}]','{''resolution'':''4K UHD'',''panel'':''NanoCell'',''smart'':''WebOS'',''hdr'':''HDR10''}','[''lg'',''nanocell'',''family'']','[{''rating'':4,''comment'':''Great for family room''},{''rating'':4,''comment'':''Nice colors''}]'"
TV048,Electronics,Television,Sony,Bravia 50 Inch X80K,null,"Mid-size premium TV","Excellent picture quality with Google TV.",54999,INR,15,25,4.6,112,"[{""size"":""50 inch""}]","{""resolution"":""4K UHD"",""smart"":""Google TV"",""hdr"":""Dolby Vision""}","[""sony"",""bravia"",""premium""]","[{""rating"":5,""comment"":""Best colors""},{""rating"":4,""comment"":""Premium feel""}]"
TV049,Electronics,Television,TCL,75 Inch C835 QLED,null,"Best value large QLED TV","Mini-LED with high brightness and local dimming.",69999,INR,18,25,4.5,145,"[{""size"":""75 inch""}]","{""resolution"":""4K UHD"",""panel"":""QLED Mini-LED"",""smart"":""Google TV"",""refresh_rate"":""120Hz""}","[""tcl"",""qled"",""mini led""]","[{""rating"":5,""comment"":""Extremely bright""},{""rating"":4,""comment"":""Fantastic value""}]"
TV050,Electronics,Television,Hisense,50 Inch ULED,null,"Mid-size budget TV","Good brightness and smart features.",39999,INR,20,40,4.3,134,"[{""size"":""50 inch""}]","{""resolution"":""4K UHD"",""smart"":""VIDAA OS""}","[""hisense"",""mid size"",""budget""]","[{""rating"":4,""comment"":""Surprisingly good""},{""rating"":4,""comment"":""Great value""}]"  
SPEAK001,Electronics,Speaker,SoundWave,BoomBox Bluetooth Speaker,null,Portable wireless speaker with deep bass,Powerful Bluetooth speaker with 360-degree sound and waterproof design.,3999,INR,18,70,4.3,203,"[{""color"":""Black""},{""color"":""Blue""}]","{""connectivity"":""Bluetooth 5.0"",""battery"":""12 hours"",""water_resistance"":""IPX7"",""output"":""20W"",""bass"":""Enhanced""}","[""speaker"",""Bluetooth"",""portable"",""waterproof"",""bass""]","[{""rating"":4,""comment"":""Amazing bass""},{""rating"":5,""comment"":""Very loud and clear""}]"
MON001,Electronics,Monitor,ViewMax,ProDisplay 27 QHD,null,27-inch QHD monitor for professionals,High-resolution monitor with color accuracy perfect for designers and content creators.,24999,INR,10,25,4.5,82,"[{""size"":""27 inch""},{""size"":""32 inch""}]","{""resolution"":""2560x1440 QHD"",""refresh_rate"":""75Hz"",""panel"":""IPS"",""color"":""99% sRGB"",""ports"":""HDMI, DisplayPort, USB-C""}","[""monitor"",""QHD"",""professional"",""color accurate"",""IPS""]","[{""rating"":5,""comment"":""Perfect for photo editing""},{""rating"":4,""comment"":""Great color accuracy""}]"
KEYB001,Electronics,Keyboard,TypeMaster,MechPro RGB Keyboard,null,Mechanical gaming keyboard with RGB,Premium mechanical keyboard with customizable RGB lighting and tactile switches.,4999,INR,20,55,4.4,127,"[{""switch"":""Blue""},{""switch"":""Red""}]","{""type"":""Mechanical"",""switches"":""Cherry MX"",""backlight"":""RGB"",""connection"":""Wired USB"",""keys"":""104 keys""}","[""keyboard"",""mechanical"",""gaming"",""RGB"",""tactile""]","[{""rating"":5,""comment"":""Typing feels amazing""},{""rating"":4,""comment"":""RGB looks great""}]"
MOUSE001,Electronics,Mouse,TypeMaster,GameX Pro Gaming Mouse,null,High-precision wireless gaming mouse,Professional gaming mouse with adjustable DPI and programmable buttons.,2499,INR,15,85,4.2,164,"[{""color"":""Black""},{""color"":""White""}]","{""type"":""Wireless"",""dpi"":""16000"",""buttons"":""8 programmable"",""battery"":""70 hours"",""rgb"":""Yes""}","[""mouse"",""gaming"",""wireless"",""high DPI"",""RGB""]","[{""rating"":4,""comment"":""Very responsive""},{""rating"":4,""comment"":""Comfortable grip""}]"
POW001,Electronics,Power Bank,ChargePlus,PowerMax 20000mAh,null,High-capacity portable charger,Fast-charging power bank with multiple ports for all your devices.,1999,INR,25,100,4.1,289,"[{""color"":""Black""},{""color"":""Blue""}]","{""capacity"":""20000mAh"",""ports"":""2 USB-A, 1 USB-C"",""fast_charging"":""Yes"",""output"":""18W"",""input"":""USB-C""}","[""power bank"",""portable charger"",""fast charging"",""high capacity""]","[{""rating"":4,""comment"":""Charges my phone 4 times""},{""rating"":4,""comment"":""Compact and portable""}]"
CLO001,Clothing,T-Shirt,UrbanWear,Slim Fit Cotton T-Shirt,null,Comfortable everyday cotton t-shirt,100% cotton breathable slim fit t-shirt ideal for daily wear and casual outings.,999,INR,15,100,4.1,58,"[{""color"":""Black"",""size"":""M""},{""color"":""Blue"",""size"":""L""}]","{""material"":""Cotton"",""fit"":""Slim"",""pattern"":""Solid"",""sleeve"":""Half Sleeve"",""care"":""Machine Wash""}","[""casual"",""cotton"",""summer"",""slim fit""]","[{""rating"":4,""comment"":""Comfortable fabric""},{""rating"":2,""comment"":""Size runs slightly small""}]"
CLO002,Clothing,Jeans,DenimCraft,Classic Blue Slim Fit Jeans,null,Stylish slim fit denim jeans,Premium quality denim jeans with comfortable stretch and modern slim fit.,2499,INR,20,75,4.3,142,"[{""color"":""Light Blue"",""size"":""32""},{""color"":""Dark Blue"",""size"":""34""}]","{""material"":""Denim"",""fit"":""Slim"",""wash"":""Stone Washed"",""closure"":""Button Fly"",""stretch"":""Yes""}","[""jeans"",""denim"",""slim fit"",""casual"",""stretch""]","[{""rating"":5,""comment"":""Perfect fit and comfort""},{""rating"":4,""comment"":""Good quality denim""}]"
CLO003,Clothing,Jacket,OutdoorPro,Winter Puffer Jacket,null,Warm insulated jacket for winter,Water-resistant puffer jacket with thermal insulation perfect for cold weather.,3999,INR,18,40,4.5,98,"[{""color"":""Black"",""size"":""L""},{""color"":""Navy"",""size"":""XL""}]","{""material"":""Polyester"",""insulation"":""Synthetic"",""water_resistant"":""Yes"",""pockets"":""4"",""hood"":""Detachable""}","[""jacket"",""winter"",""puffer"",""warm"",""water resistant""]","[{""rating"":5,""comment"":""Very warm and comfortable""},{""rating"":4,""comment"":""Great for cold weather""}]"
CLO004,Clothing,Shirt,FormalFit,Formal White Dress Shirt,null,Classic white formal shirt,Premium cotton formal shirt perfect for office and formal occasions.,1799,INR,12,90,4.2,123,"[{""color"":""White"",""size"":""40""},{""color"":""Light Blue"",""size"":""42""}]","{""material"":""Cotton"",""fit"":""Regular"",""collar"":""Spread"",""cuff"":""Button"",""pattern"":""Solid""}","[""shirt"",""formal"",""office"",""cotton"",""classic""]","[{""rating"":4,""comment"":""Good quality fabric""},{""rating"":4,""comment"":""Perfect for office""}]"
CLO005,Clothing,Dress,ChicStyle,Floral Maxi Dress,null,Elegant floral print maxi dress,Beautiful flowing maxi dress with vibrant floral print perfect for summer.,2999,INR,22,55,4.4,87,"[{""color"":""Floral Print"",""size"":""S""},{""color"":""Floral Print"",""size"":""M""}]","{""material"":""Rayon"",""length"":""Maxi"",""pattern"":""Floral"",""fit"":""A-Line"",""sleeve"":""Sleeveless""}","[""dress"",""maxi"",""floral"",""summer"",""elegant""]","[{""rating"":5,""comment"":""Beautiful dress""},{""rating"":4,""comment"":""Comfortable and stylish""}]"
CLO006,Clothing,Hoodie,UrbanWear,Cotton Pullover Hoodie,null,Cozy cotton hoodie for casual wear,Comfortable pullover hoodie with kangaroo pocket perfect for relaxed style.,1799,INR,15,80,4.3,156,"[{""color"":""Gray"",""size"":""M""},{""color"":""Black"",""size"":""L""}]","{""material"":""Cotton Blend"",""fit"":""Regular"",""hood"":""Yes"",""pocket"":""Kangaroo"",""care"":""Machine Wash""}","[""hoodie"",""casual"",""cotton"",""comfortable"",""streetwear""]","[{""rating"":4,""comment"":""Very comfortable""},{""rating"":5,""comment"":""Perfect for winter""}]"
CLO007,Clothing,Trousers,FormalFit,Formal Pleated Trousers,null,Classic formal trousers for office,Elegant pleated trousers with comfortable fit ideal for professional settings.,1999,INR,10,65,4.1,94,"[{""color"":""Black"",""size"":""32""},{""color"":""Gray"",""size"":""34""}]","{""material"":""Polyester Blend"",""fit"":""Regular"",""pleats"":""Double"",""closure"":""Zipper"",""pockets"":""4""}","[""trousers"",""formal"",""office"",""pleated"",""professional""]","[{""rating"":4,""comment"":""Good fit""},{""rating"":4,""comment"":""Comfortable for all day wear""}]"
CLO008,Clothing,Shorts,ActiveSport,Athletic Running Shorts,null,Lightweight shorts for workouts,Quick-dry athletic shorts with moisture-wicking fabric perfect for running and gym.,899,INR,20,110,4.2,178,"[{""color"":""Black"",""size"":""M""},{""color"":""Navy"",""size"":""L""}]","{""material"":""Polyester"",""fit"":""Regular"",""length"":""Above Knee"",""pockets"":""2"",""moisture_wicking"":""Yes""}","[""shorts"",""athletic"",""running"",""gym"",""quick dry""]","[{""rating"":4,""comment"":""Very comfortable for running""},{""rating"":4,""comment"":""Dries quickly""}]"
CLO009,Clothing,Sweater,CozyKnit,Wool Blend Pullover Sweater,null,Warm wool pullover for winter,Soft wool blend sweater with ribbed cuffs perfect for cold weather.,2499,INR,15,50,4.4,112,"[{""color"":""Navy"",""size"":""M""},{""color"":""Maroon"",""size"":""L""}]","{""material"":""Wool Blend"",""fit"":""Regular"",""neck"":""Crew Neck"",""sleeve"":""Long Sleeve"",""care"":""Hand Wash""}","[""sweater"",""wool"",""winter"",""warm"",""pullover""]","[{""rating"":5,""comment"":""Very warm and soft""},{""rating"":4,""comment"":""Good quality""}]"
CLO010,Clothing,Polo Shirt,SportFit,Classic Pique Polo Shirt,null,Casual polo shirt with collar,Timeless pique polo shirt suitable for both casual and semi-formal occasions.,1299,INR,18,95,4.2,134,"[{""color"":""White"",""size"":""M""},{""color"":""Navy"",""size"":""L""}]","{""material"":""Cotton Pique"",""fit"":""Regular"",""collar"":""Polo"",""closure"":""Button"",""pattern"":""Solid""}","[""polo"",""casual"",""collar"",""cotton"",""versatile""]","[{""rating"":4,""comment"":""Good quality fabric""},{""rating"":4,""comment"":""Versatile shirt""}]"
CLO011,Clothing,Blazer,FormalFit,Tailored Business Blazer,null,Professional blazer for business wear,Sophisticated tailored blazer with notch lapel perfect for formal occasions.,4999,INR,12,30,4.5,76,"[{""color"":""Black"",""size"":""40""},{""color"":""Charcoal"",""size"":""42""}]","{""material"":""Polyester Blend"",""fit"":""Slim"",""lapel"":""Notch"",""buttons"":""2 Button"",""pockets"":""3"",""lining"":""Fully Lined""}","[""blazer"",""formal"",""business"",""tailored"",""professional""]","[{""rating"":5,""comment"":""Perfect fit and quality""},{""rating"":4,""comment"":""Great for meetings""}]"
CLO012,Clothing,Leggings,ActiveSport,High Waist Yoga Leggings,null,Comfortable leggings for yoga and fitness,Stretchy high-waist leggings with compression fit perfect for workouts.,1199,INR,25,120,4.3,198,"[{""color"":""Black"",""size"":""S""},{""color"":""Gray"",""size"":""M""}]","{""material"":""Spandex Blend"",""fit"":""Compression"",""waist"":""High Waist"",""length"":""Full Length"",""pocket"":""Side Pocket""}","[""leggings"",""yoga"",""fitness"",""stretchy"",""high waist""]","[{""rating"":4,""comment"":""Very comfortable""},{""rating"":5,""comment"":""Perfect for yoga""}]"
CLO013,Clothing,Tank Top,ActiveSport,Breathable Training Tank,null,Lightweight tank top for workouts,Breathable athletic tank with moisture management for intense training sessions.,699,INR,20,130,4.1,167,"[{""color"":""Black"",""size"":""M""},{""color"":""Blue"",""size"":""L""}]","{""material"":""Polyester"",""fit"":""Regular"",""neck"":""Scoop Neck"",""back"":""Racerback"",""moisture_wicking"":""Yes""}","[""tank top"",""training"",""breathable"",""gym"",""athletic""]","[{""rating"":4,""comment"":""Great for gym""},{""rating"":4,""comment"":""Breathable fabric""}]"
CLO014,Clothing,Cardigan,CozyKnit,Button Front Knit Cardigan,null,Cozy knit cardigan for layering,Soft knit cardigan with button closure perfect for layering in cool weather.,2199,INR,15,60,4.3,105,"[{""color"":""Beige"",""size"":""M""},{""color"":""Gray"",""size"":""L""}]","{""material"":""Acrylic Blend"",""fit"":""Regular"",""closure"":""Button"",""pockets"":""2"",""length"":""Hip Length""}","[""cardigan"",""knit"",""layering"",""cozy"",""button front""]","[{""rating"":4,""comment"":""Very soft and comfortable""},{""rating"":4,""comment"":""Great for layering""}]"
CLO015,Clothing,Tracksuit,ActiveSport,Complete Training Tracksuit,null,Full tracksuit for sports and casual,"Matching jacket and pants set perfect for training, jogging and casual wear.",3499,INR,20,45,4.2,89,"[{""color"":""Black"",""size"":""M""},{""color"":""Navy"",""size"":""L""}]","{""material"":""Polyester"",""fit"":""Regular"",""jacket"":""Zip Up"",""pants"":""Elastic Waist"",""pockets"":""4 Total""}","[""tracksuit"",""training"",""sports"",""casual"",""matching set""]","[{""rating"":4,""comment"":""Comfortable for jogging""},{""rating"":4,""comment"":""Good quality""}]"
HOME001,Home & Kitchen,Cookware,ChefPro,Non-Stick Cookware Set 5 Pieces,null,Complete non-stick cookware set,Premium 5-piece cookware set with durable non-stick coating and heat-resistant handles.,3999,INR,18,40,4.4,156,"[{""color"":""Black"",""pieces"":""5""},{""color"":""Red"",""pieces"":""7""}]","{""material"":""Aluminum"",""coating"":""Non-Stick"",""pieces"":""5"",""induction"":""No"",""oven_safe"":""No""}","[""cookware"",""non-stick"",""kitchen"",""cooking"",""set""]","[{""rating"":5,""comment"":""Excellent quality""},{""rating"":4,""comment"":""Easy to clean""}]"
HOME002,Home & Kitchen,Mixer Grinder,PowerBlend,PowerBlend Pro 750W Mixer,null,Powerful mixer grinder with 3 jars,High-performance 750W mixer grinder with stainless steel jars and blades.,4499,INR,15,35,4.3,189,"[{""color"":""White"",""jars"":""3""},{""color"":""Red"",""jars"":""4""}]","{""power"":""750W"",""jars"":""3"",""material"":""Stainless Steel"",""speeds"":""3"",""warranty"":""2 years""}","[""mixer grinder"",""kitchen appliance"",""powerful"",""stainless steel""]","[{""rating"":4,""comment"":""Grinds very well""},{""rating"":5,""comment"":""Powerful motor""}]"
HOME003,Home & Kitchen,Vacuum Cleaner,CleanMaster,Bagless Vacuum Cleaner 1400W,null,Powerful bagless vacuum cleaner,High-suction vacuum cleaner with HEPA filter and multiple attachments.,6999,INR,20,25,4.2,134,"[{""color"":""Blue""},{""color"":""Red""}]","{""power"":""1400W"",""type"":""Bagless"",""capacity"":""2L"",""filter"":""HEPA"",""attachments"":""5""}","[""vacuum cleaner"",""bagless"",""HEPA filter"",""cleaning"",""powerful""]","[{""rating"":4,""comment"":""Great suction power""},{""rating"":4,""comment"":""Easy to use""}]"
HOME004,Home & Kitchen,Air Purifier,PureAir,Smart Air Purifier with HEPA,null,Advanced air purifier for clean air,Smart air purifier with True HEPA filter removes 99.97% of pollutants.,8999,INR,15,30,4.5,167,"[{""color"":""White"",""coverage"":""300 sq ft""},{""color"":""Black"",""coverage"":""500 sq ft""}]","{""filter"":""True HEPA"",""coverage"":""300 sq ft"",""modes"":""4"",""noise"":""25dB"",""smart"":""App Control""}","[""air purifier"",""HEPA"",""smart"",""clean air"",""home""]","[{""rating"":5,""comment"":""Excellent for allergies""},{""rating"":4,""comment"":""Very quiet""}]"
HOME005,Home & Kitchen,Water Purifier,AquaPure,RO Water Purifier 7 Stage,null,Advanced RO water purification system,7-stage RO purification with UV and UF technology for safe drinking water.,12999,INR,18,20,4.4,198,"[{""capacity"":""7L""},{""capacity"":""10L""}]","{""technology"":""RO+UV+UF"",""stages"":""7"",""capacity"":""7L"",""tds"":""Up to 2000ppm"",""warranty"":""1 year""}","[""water purifier"",""RO"",""UV"",""safe water"",""kitchen""]","[{""rating"":5,""comment"":""Water tastes great""},{""rating"":4,""comment"":""Easy installation""}]"
HOME006,Home & Kitchen,Coffee Maker,BrewMaster,Automatic Coffee Machine,null,Programmable coffee maker with timer,Advanced coffee maker with multiple brew strength options and keep-warm function.,5499,INR,20,45,4.3,145,"[{""capacity"":""10 cups"",""color"":""Black""},{""capacity"":""12 cups"",""color"":""Silver""}]","{""capacity"":""10 cups"",""programmable"":""Yes"",""keep_warm"":""Yes"",""brew_strength"":""3 levels"",""filter"":""Permanent""}","[""coffee maker"",""automatic"",""programmable"",""kitchen"",""brewing""]","[{""rating"":4,""comment"":""Makes great coffee""},{""rating"":5,""comment"":""Love the timer feature""}]"
